,time,x,y,MV_x,MV_y
859,38.62,1.8475128173828126,2.685066986083984,0.8216216480336151,-0.5653328329045326
860,38.66,1.8661758422851562,2.705561065673828,1.0853054475678443,-0.8052189571029575
861,38.7,1.8661758422851562,2.705561065673828,0.836545679371593,-0.5770120503351063
862,38.74,1.8661758422851562,2.705561065673828,0.8295144396884279,-0.5721622135287907
863,38.77,1.8661758422851562,2.705561065673828,0.8289747858179544,-0.5717899842603219
864,38.8,1.867694091796875,2.70740966796875,0.8525017364114851,-0.5910415524645761
865,38.83,1.8661758422851562,2.705561065673828,0.8045669156328591,-0.5518151240369397
866,38.86,1.858563232421875,2.650989532470703,0.1297347888944837,-0.47424731673857745
867,38.9,1.55330810546875,2.467279052734375,-1.5417464874167088,3.341972257971762
868,38.93,0.961712646484375,2.431993103027344,0.34309709515467557,6.469980295239674
869,38.96,0.10230560302734375,2.3167518615722655,-0.8819262786658222,11.828925512025988
870,38.99,-0.5305709838867188,2.259613800048828,-0.02233495014728587,8.078460279014061
871,39.02,-0.5305709838867188,2.259613800048828,0.6900867863510575,0.16203655031386005
872,39.05,-0.5305709838867188,2.259613800048828,0.6923296433715221,0.162563186704574
873,39.1,-0.5305709838867188,2.259613800048828,0.7004674345986859,0.16447398929303744
874,39.13,-0.5305709838867188,2.259613800048828,0.6909823776055781,0.16224684055596297
875,39.17,-3.06875,1.9107955932617187,-2.9016453075643067,20.0
876,39.2,-3.35,1.825,-0.5138284235317387,4.543881227661516
877,39.23,-3.3,1.8,0.23881291328120635,0.38570705291128393
878,39.26,-3.3,1.8,0.5489949703216553,1.0064907789230346
879,39.3,-3.0915687561035154,1.8885055541992188,1.4895330383519005,-1.187386142299636
880,39.33,-3.1897651672363283,1.7769638061523438,-0.8506141584375488,2.205489614457122
881,39.36,-3.1897651672363283,1.7769638061523438,0.5423239389088121,0.9735066092513444
882,39.4,-3.7129226684570313,1.6357070922851562,-0.8747622612256395,6.251116437950008
883,39.43,-3.71336669921875,1.5794052124023437,-0.26783572835802033,1.142201115352786
884,39.46,-3.5684844970703127,1.6180526733398437,0.9791350078969581,-0.7779048392593897
885,39.51,-3.386504364013672,1.6002212524414063,0.3432591637605329,-0.46887530855649273
886,39.54,-3.1524818420410154,1.6258529663085937,0.8187489636514385,-1.9611776966863603
887,39.57,-3.062339019775391,1.6623153686523438,0.9653647599187506,-0.18913177169789233
888,39.6,-2.967088317871094,1.5955703735351563,-0.34584974840778027,-0.2821195867166387
889,39.63,-2.8149925231933595,1.5843948364257812,0.34083877980589655,-1.101892593087617
890,39.67,-2.625,1.6103652954101562,0.8086920197366605,-1.499339585632292
891,39.7,-2.344126892089844,1.6365264892578124,0.8286300640520365,-2.7947164714502937
892,39.73,-2.073200988769531,1.6221221923828124,0.3107136833532764,-2.863121502642758
893,39.76,-1.8089447021484375,1.641949462890625,0.7438800541067091,-2.6502743568362157
894,39.79,-1.546807861328125,1.6890960693359376,1.1259007506067844,-2.9107992897109702
895,39.82,-1.2489181518554688,1.6963043212890625,0.6098925787554219,-3.3429203101975076
896,39.86,-0.9372528076171875,1.70850830078125,0.6718337438158345,-3.492561869258847
897,39.91,-0.5879608154296875,1.7210250854492188,0.6390638627859649,-2.792525488757454
898,39.94,-0.300933837890625,1.7252334594726562,0.5788143814625446,-3.2846826859898273
899,39.97,-0.08885345458984376,1.8057327270507812,1.627079200790577,-2.8037473413523197
900,40.0,0.1668701171875,1.8120986938476562,0.6308821972653827,-3.061466834462624
901,40.03,0.4009796142578125,1.8593017578125,1.1787046138916917,-3.145136850521017
902,40.07,0.5792388916015625,1.905657958984375,1.163708669690057,-2.407141534571809
903,40.1,0.8,1.9,0.5139164434639514,-2.9225627806055363
904,40.13,1.0050247192382813,1.9776382446289062,1.6079414498247726,-2.954831973875865
905,40.17,1.1275558471679688,2.0583175659179687,1.5292599984168707,-1.7086218472145565
906,40.19,1.2466720581054687,2.1304702758789062,1.6472478007100724,-2.0251135763836867
907,40.22,1.3080123901367187,2.28663330078125,2.7162427764918213,-1.1924200477097255
908,40.26,1.425,2.3875,1.9931505271889398,-1.8998830878936352
909,40.31,1.4928298950195313,2.515358734130859,1.8235580604118338,-1.0164857989395284
910,40.34,1.5665313720703125,2.6206146240234376,2.1194076187440762,-1.4017817023818833
