,time,x,y
1931,9.15,100.0,100.0
1932,9.15,100.0,100.0
1933,9.15,100.0,100.0
1934,9.15,100.0,100.0
1935,9.16,100.0,100.0
1936,9.16,100.0,100.0
1937,9.16,100.0,100.0
1938,9.16,100.0,100.0
1939,9.16,100.0,100.0
1940,9.17,100.0,100.0
1941,9.17,100.0,100.0
1942,9.17,100.0,100.0
1943,9.17,100.0,100.0
1944,9.17,100.0,100.0
1945,9.18,100.0,100.0
1946,9.18,100.0,100.0
1947,9.18,100.0,100.0
1948,9.18,100.0,100.0
1949,9.18,100.0,100.0
1950,9.19,100.0,100.0
1951,9.19,100.0,100.0
1952,9.19,100.0,100.0
1953,9.19,100.0,100.0
1954,9.19,100.0,100.0
1955,9.2,100.0,100.0
1956,9.2,100.0,100.0
1957,9.2,100.0,100.0
1958,9.2,100.0,100.0
1959,9.2,100.0,100.0
1960,9.21,100.0,100.0
1961,9.21,100.0,100.0
1962,9.21,100.0,100.0
1963,9.22,100.0,100.0
1964,9.23,100.0,100.0
1965,9.25,100.0,100.0
1966,9.27,100.0,100.0
1967,9.27,100.0,100.0
1968,9.27,100.0,100.0
1969,9.27,100.0,100.0
1970,9.28,100.0,100.0
1971,9.28,100.0,100.0
1972,9.28,100.0,100.0
1973,9.28,100.0,100.0
1974,9.28,100.0,100.0
1975,9.29,100.0,100.0
1976,9.29,100.0,100.0
1977,9.29,100.0,100.0
1978,9.29,100.0,100.0
1979,9.29,100.0,100.0
1980,9.3,100.0,100.0
1981,9.3,100.0,100.0
1982,9.3,100.0,100.0
1983,9.3,100.0,100.0
1984,9.3,100.0,100.0
1985,9.31,100.0,100.0
1986,9.31,100.0,100.0
1987,9.31,100.0,100.0
1988,9.31,100.0,100.0
1989,9.31,100.0,100.0
1990,9.32,100.0,100.0
1991,9.32,100.0,100.0
1992,9.32,100.0,100.0
1993,9.32,100.0,100.0
1994,9.32,100.0,100.0
1995,9.33,100.0,100.0
1996,9.33,100.0,100.0
1997,9.33,100.0,100.0
1998,9.33,100.0,100.0
1999,9.33,100.0,100.0
2000,9.34,100.0,100.0
2001,9.34,100.0,100.0
2002,9.34,100.0,100.0
2003,9.34,100.0,100.0
2004,9.34,100.0,100.0
2005,9.35,100.0,100.0
2006,9.35,100.0,100.0
2007,9.35,100.0,100.0
2008,9.35,100.0,100.0
2009,9.35,100.0,100.0
2010,9.36,100.0,100.0
2011,9.36,100.0,100.0
2012,9.36,100.0,100.0
2013,9.36,100.0,100.0
2014,9.36,100.0,100.0
2015,9.37,100.0,100.0
2016,9.37,100.0,100.0
2017,9.37,100.0,100.0
2018,9.37,100.0,100.0
2019,9.37,100.0,100.0
2020,9.38,100.0,100.0
2021,9.38,100.0,100.0
2022,9.38,100.0,100.0
2023,9.38,100.0,100.0
2024,9.38,100.0,100.0
2025,9.39,100.0,100.0
2026,9.39,100.0,100.0
2027,9.39,100.0,100.0
2028,9.39,100.0,100.0
2029,9.39,100.0,100.0
2030,9.4,100.0,100.0
2031,9.4,100.0,100.0
2032,9.4,100.0,100.0
2033,9.4,100.0,100.0
2034,9.4,100.0,100.0
2035,9.41,100.0,100.0
2036,9.41,100.0,100.0
2037,9.41,100.0,100.0
2038,9.41,100.0,100.0
2039,9.41,100.0,100.0
2040,9.42,100.0,100.0
2041,9.42,100.0,100.0
2042,9.42,100.0,100.0
2043,9.42,100.0,100.0
2044,9.42,100.0,100.0
2045,9.43,100.0,100.0
2046,9.43,100.0,100.0
2047,9.43,100.0,100.0
2048,9.43,100.0,100.0
2049,9.43,100.0,100.0
2050,9.44,100.0,100.0
2051,9.44,100.0,100.0
2052,9.44,100.0,100.0
2053,9.44,100.0,100.0
2054,9.44,100.0,100.0
2055,9.45,100.0,100.0
2056,9.45,100.0,100.0
2057,9.45,100.0,100.0
2058,9.45,100.0,100.0
2059,9.45,100.0,100.0
2060,9.46,100.0,100.0
2061,9.46,100.0,100.0
2062,9.46,100.0,100.0
2063,9.46,100.0,100.0
2064,9.46,100.0,100.0
2065,9.47,100.0,100.0
2066,9.47,100.0,100.0
2067,9.47,100.0,100.0
2068,9.47,100.0,100.0
2069,9.47,100.0,100.0
2070,9.48,100.0,100.0
2071,9.48,100.0,100.0
2072,9.48,100.0,100.0
2073,9.48,100.0,100.0
2074,9.48,100.0,100.0
2075,9.49,100.0,100.0
2076,9.49,100.0,100.0
2077,9.49,100.0,100.0
2078,9.49,100.0,100.0
2079,9.49,100.0,100.0
2080,9.5,100.0,100.0
2081,9.5,100.0,100.0
2082,9.5,100.0,100.0
2083,9.5,100.0,100.0
2084,9.5,100.0,100.0
2085,9.51,100.0,100.0
2086,9.51,100.0,100.0
2087,9.51,100.0,100.0
2088,9.51,100.0,100.0
2089,9.51,100.0,100.0
2090,9.52,100.0,100.0
2091,9.52,100.0,100.0
2092,9.52,100.0,100.0
2093,9.52,100.0,100.0
2094,9.52,100.0,100.0
2095,9.53,100.0,100.0
2096,9.53,100.0,100.0
2097,9.53,100.0,100.0
2098,9.53,100.0,100.0
2099,9.53,100.0,100.0
2100,9.54,100.0,100.0
2101,9.54,100.0,100.0
2102,9.54,100.0,100.0
2103,9.54,100.0,100.0
2104,9.54,100.0,100.0
2105,9.55,100.0,100.0
2106,9.55,100.0,100.0
2107,9.55,100.0,100.0
2108,9.55,100.0,100.0
2109,9.55,100.0,100.0
2110,9.56,100.0,100.0
2111,9.56,100.0,100.0
2112,9.57,100.0,100.0
2113,9.59,100.0,100.0
2114,9.61,100.0,100.0
2115,9.61,100.0,100.0
2116,9.61,100.0,100.0
2117,9.62,100.0,100.0
2118,9.64,100.0,100.0
2119,9.65,100.0,100.0
2120,9.67,100.0,100.0
2121,9.68,100.0,100.0
2122,9.69,100.0,100.0
2123,9.69,100.0,100.0
2124,9.69,100.0,100.0
2125,9.69,100.0,100.0
2126,9.69,100.0,100.0
2127,9.7,100.0,100.0
2128,9.7,100.0,100.0
2129,9.7,100.0,100.0
2130,9.7,100.0,100.0
2131,9.7,100.0,100.0
2132,9.71,100.0,100.0
2133,9.71,100.0,100.0
2134,9.71,100.0,100.0
2135,9.71,100.0,100.0
2136,9.71,100.0,100.0
2137,9.72,100.0,100.0
2138,9.72,100.0,100.0
2139,9.72,100.0,100.0
2140,9.72,100.0,100.0
2141,9.72,100.0,100.0
2142,9.73,100.0,100.0
2143,9.73,100.0,100.0
2144,9.73,100.0,100.0
2145,9.73,100.0,100.0
2146,9.73,100.0,100.0
2147,9.74,100.0,100.0
2148,9.74,100.0,100.0
2149,9.74,100.0,100.0
2150,9.74,100.0,100.0
2151,9.74,100.0,100.0
2152,9.75,100.0,100.0
2153,9.75,100.0,100.0
2154,9.75,100.0,100.0
2155,9.75,100.0,100.0
2156,9.75,100.0,100.0
2157,9.76,100.0,100.0
2158,9.76,100.0,100.0
2159,9.76,100.0,100.0
2160,9.76,100.0,100.0
2161,9.76,100.0,100.0
2162,9.77,100.0,100.0
2163,9.77,100.0,100.0
2164,9.77,100.0,100.0
2165,9.77,100.0,100.0
2166,9.77,100.0,100.0
2167,9.78,100.0,100.0
2168,9.78,100.0,100.0
2169,9.78,100.0,100.0
2170,9.78,100.0,100.0
2171,9.78,100.0,100.0
2172,9.79,100.0,100.0
2173,9.79,100.0,100.0
2174,9.79,100.0,100.0
2175,9.79,100.0,100.0
2176,9.79,100.0,100.0
2177,9.8,100.0,100.0
2178,9.8,100.0,100.0
2179,9.8,100.0,100.0
2180,9.8,100.0,100.0
2181,9.8,100.0,100.0
2182,9.81,100.0,100.0
2183,9.81,100.0,100.0
2184,9.81,100.0,100.0
2185,9.81,100.0,100.0
2186,9.81,100.0,100.0
2187,9.82,100.0,100.0
2188,9.82,100.0,100.0
2189,9.82,100.0,100.0
2190,9.82,100.0,100.0
2191,9.82,100.0,100.0
2192,9.83,100.0,100.0
2193,9.83,100.0,100.0
2194,9.83,100.0,100.0
2195,9.83,100.0,100.0
2196,9.83,100.0,100.0
2197,9.84,100.0,100.0
2198,9.84,100.0,100.0
2199,9.84,100.0,100.0
2200,9.86,100.0,100.0
2201,9.86,100.0,100.0
2202,9.87,100.0,100.0
2203,9.87,100.0,100.0
2204,9.87,100.0,100.0
2205,9.88,100.0,100.0
2206,9.88,100.0,100.0
2207,9.88,100.0,100.0
2208,9.88,100.0,100.0
2209,9.88,100.0,100.0
2210,9.89,100.0,100.0
2211,9.89,100.0,100.0
2212,9.89,100.0,100.0
2213,9.89,100.0,100.0
2214,9.89,100.0,100.0
2215,9.9,100.0,100.0
2216,9.9,100.0,100.0
2217,9.9,100.0,100.0
2218,9.9,100.0,100.0
2219,9.9,100.0,100.0
2220,9.91,100.0,100.0
2221,9.91,100.0,100.0
2222,9.91,100.0,100.0
2223,9.91,100.0,100.0
2224,9.91,100.0,100.0
2225,9.92,100.0,100.0
2226,9.92,100.0,100.0
2227,9.92,100.0,100.0
2228,9.92,100.0,100.0
2229,9.92,100.0,100.0
2230,9.93,100.0,100.0
2231,9.93,100.0,100.0
2232,9.93,100.0,100.0
2233,9.93,100.0,100.0
2234,9.93,100.0,100.0
2235,9.94,100.0,100.0
2236,9.94,100.0,100.0
2237,9.94,100.0,100.0
2238,9.94,100.0,100.0
2239,9.94,100.0,100.0
2240,9.95,100.0,100.0
2241,9.95,100.0,100.0
2242,9.95,100.0,100.0
2243,9.95,100.0,100.0
2244,9.95,100.0,100.0
2245,9.96,100.0,100.0
2246,9.96,100.0,100.0
2247,9.96,100.0,100.0
2248,9.96,100.0,100.0
2249,9.96,100.0,100.0
2250,9.97,100.0,100.0
2251,9.97,100.0,100.0
2252,9.97,100.0,100.0
2253,9.97,100.0,100.0
2254,9.97,100.0,100.0
2255,9.98,100.0,100.0
2256,9.98,100.0,100.0
2257,9.98,100.0,100.0
2258,9.98,100.0,100.0
2259,9.98,100.0,100.0
2260,9.99,100.0,100.0
2261,9.99,100.0,100.0
2262,9.99,100.0,100.0
2263,9.99,100.0,100.0
2264,9.99,100.0,100.0
2265,10.0,100.0,100.0
2266,10.0,100.0,100.0
2267,10.0,100.0,100.0
2268,10.0,100.0,100.0
2269,10.0,100.0,100.0
2270,10.01,100.0,100.0
2271,10.01,100.0,100.0
2272,10.01,100.0,100.0
2273,10.01,100.0,100.0
2274,10.01,100.0,100.0
2275,10.02,100.0,100.0
2276,10.02,100.0,100.0
2277,10.02,100.0,100.0
2278,10.02,100.0,100.0
2279,10.02,100.0,100.0
2280,10.03,100.0,100.0
2281,10.03,100.0,100.0
2282,10.03,100.0,100.0
2283,10.03,100.0,100.0
2284,10.03,100.0,100.0
2285,10.04,100.0,100.0
2286,10.04,100.0,100.0
2287,10.04,100.0,100.0
2288,10.04,100.0,100.0
2289,10.04,100.0,100.0
2290,10.05,100.0,100.0
2291,10.05,100.0,100.0
2292,10.05,100.0,100.0
2293,10.05,100.0,100.0
2294,10.05,100.0,100.0
2295,10.06,100.0,100.0
2296,10.06,100.0,100.0
2297,10.06,100.0,100.0
2298,10.06,100.0,100.0
2299,10.06,100.0,100.0
2300,10.07,100.0,100.0
2301,10.07,100.0,100.0
2302,10.07,100.0,100.0
2303,10.07,100.0,100.0
2304,10.07,100.0,100.0
2305,10.08,100.0,100.0
2306,10.08,100.0,100.0
2307,10.08,100.0,100.0
2308,10.08,100.0,100.0
2309,10.08,100.0,100.0
2310,10.09,100.0,100.0
2311,10.09,100.0,100.0
2312,10.09,100.0,100.0
2313,10.09,100.0,100.0
2314,10.09,100.0,100.0
2315,10.1,100.0,100.0
2316,10.1,100.0,100.0
2317,10.1,100.0,100.0
2318,10.1,100.0,100.0
2319,10.1,100.0,100.0
2320,10.11,100.0,100.0
2321,10.11,100.0,100.0
2322,10.11,100.0,100.0
2323,10.11,100.0,100.0
2324,10.11,100.0,100.0
2325,10.12,100.0,100.0
2326,10.12,100.0,100.0
2327,10.12,100.0,100.0
2328,10.12,100.0,100.0
2329,10.12,100.0,100.0
2330,10.13,100.0,100.0
2331,10.13,100.0,100.0
2332,10.13,100.0,100.0
2333,10.13,100.0,100.0
2334,10.13,100.0,100.0
2335,10.14,100.0,100.0
2336,10.14,100.0,100.0
2337,10.14,100.0,100.0
2338,10.14,100.0,100.0
2339,10.14,100.0,100.0
2340,10.15,100.0,100.0
2341,10.15,100.0,100.0
2342,10.15,100.0,100.0
2343,10.15,100.0,100.0
2344,10.15,100.0,100.0
2345,10.16,100.0,100.0
2346,10.16,100.0,100.0
2347,10.16,100.0,100.0
2348,10.16,100.0,100.0
2349,10.16,100.0,100.0
2350,10.17,100.0,100.0
2351,10.17,100.0,100.0
2352,10.17,100.0,100.0
2353,10.17,100.0,100.0
2354,10.17,100.0,100.0
2355,10.18,100.0,100.0
2356,10.18,100.0,100.0
2357,10.18,100.0,100.0
2358,10.18,100.0,100.0
2359,10.18,100.0,100.0
2360,10.19,100.0,100.0
2361,10.19,100.0,100.0
2362,10.19,100.0,100.0
2363,10.19,100.0,100.0
2364,10.19,100.0,100.0
2365,10.2,100.0,100.0
2366,10.2,100.0,100.0
2367,10.2,100.0,100.0
2368,10.2,100.0,100.0
2369,10.2,100.0,100.0
2370,10.21,100.0,100.0
2371,10.21,100.0,100.0
2372,10.21,100.0,100.0
2373,10.21,100.0,100.0
2374,10.21,100.0,100.0
2375,10.22,100.0,100.0
2376,10.22,100.0,100.0
2377,10.22,100.0,100.0
2378,10.22,100.0,100.0
2379,10.22,100.0,100.0
2380,10.23,100.0,100.0
2381,10.23,100.0,100.0
2382,10.23,100.0,100.0
2383,10.23,100.0,100.0
2384,10.23,100.0,100.0
2385,10.24,100.0,100.0
2386,10.24,100.0,100.0
2387,10.24,100.0,100.0
2388,10.24,100.0,100.0
2389,10.24,100.0,100.0
2390,10.25,100.0,100.0
2391,10.25,100.0,100.0
2392,10.25,100.0,100.0
2393,10.25,100.0,100.0
2394,10.25,100.0,100.0
2395,10.26,100.0,100.0
2396,10.26,100.0,100.0
2397,10.26,100.0,100.0
2398,10.26,100.0,100.0
2399,10.26,100.0,100.0
2400,10.27,100.0,100.0
2401,10.27,100.0,100.0
2402,10.27,100.0,100.0
2403,10.27,100.0,100.0
2404,10.27,100.0,100.0
2405,10.28,100.0,100.0
2406,10.28,100.0,100.0
2407,10.28,100.0,100.0
2408,10.28,100.0,100.0
2409,10.28,100.0,100.0
2410,10.29,100.0,100.0
2411,10.29,100.0,100.0
2412,10.29,100.0,100.0
2413,10.29,100.0,100.0
2414,10.29,100.0,100.0
2415,10.3,100.0,100.0
2416,10.3,100.0,100.0
2417,10.3,100.0,100.0
2418,10.3,100.0,100.0
2419,10.3,100.0,100.0
2420,10.31,100.0,100.0
2421,10.31,100.0,100.0
2422,10.31,100.0,100.0
2423,10.32,100.0,100.0
2424,10.32,100.0,100.0
2425,10.32,100.0,100.0
2426,10.32,100.0,100.0
2427,10.32,100.0,100.0
2428,10.33,100.0,100.0
2429,10.33,100.0,100.0
2430,10.33,100.0,100.0
2431,10.33,100.0,100.0
2432,10.33,100.0,100.0
2433,10.34,100.0,100.0
2434,10.34,100.0,100.0
2435,10.34,100.0,100.0
2436,10.34,100.0,100.0
2437,10.34,100.0,100.0
2438,10.35,100.0,100.0
2439,10.35,100.0,100.0
2440,10.35,100.0,100.0
2441,10.35,100.0,100.0
2442,10.35,100.0,100.0
2443,10.36,100.0,100.0
2444,10.36,100.0,100.0
2445,10.36,100.0,100.0
2446,10.36,100.0,100.0
2447,10.36,100.0,100.0
2448,10.37,100.0,100.0
2449,10.37,100.0,100.0
2450,10.37,100.0,100.0
2451,10.37,100.0,100.0
2452,10.37,100.0,100.0
2453,10.38,100.0,100.0
2454,10.38,100.0,100.0
2455,10.38,100.0,100.0
2456,10.38,100.0,100.0
2457,10.38,100.0,100.0
2458,10.39,100.0,100.0
2459,10.39,100.0,100.0
2460,10.39,100.0,100.0
2461,10.39,100.0,100.0
2462,10.39,100.0,100.0
2463,10.4,100.0,100.0
2464,10.4,100.0,100.0
2465,10.4,100.0,100.0
2466,10.4,100.0,100.0
2467,10.4,100.0,100.0
2468,10.41,100.0,100.0
2469,10.41,100.0,100.0
2470,10.41,100.0,100.0
2471,10.41,100.0,100.0
2472,10.41,100.0,100.0
2473,10.42,100.0,100.0
2474,10.42,100.0,100.0
2475,10.42,100.0,100.0
2476,10.42,100.0,100.0
2477,10.42,100.0,100.0
2478,10.43,100.0,100.0
2479,10.43,100.0,100.0
2480,10.43,100.0,100.0
2481,10.43,100.0,100.0
2482,10.43,100.0,100.0
2483,10.44,100.0,100.0
2484,10.44,100.0,100.0
2485,10.44,100.0,100.0
2486,10.44,100.0,100.0
2487,10.44,100.0,100.0
2488,10.45,100.0,100.0
2489,10.45,100.0,100.0
2490,10.45,100.0,100.0
2491,10.45,100.0,100.0
2492,10.45,100.0,100.0
2493,10.46,100.0,100.0
2494,10.46,100.0,100.0
2495,10.46,100.0,100.0
2496,10.46,100.0,100.0
2497,10.46,100.0,100.0
2498,10.47,100.0,100.0
2499,10.47,100.0,100.0
2500,10.47,100.0,100.0
2501,10.47,100.0,100.0
2502,10.47,100.0,100.0
2503,10.48,100.0,100.0
2504,10.48,100.0,100.0
2505,10.48,100.0,100.0
2506,10.48,100.0,100.0
2507,10.48,100.0,100.0
2508,10.49,100.0,100.0
2509,10.49,100.0,100.0
2510,10.49,100.0,100.0
2511,10.49,100.0,100.0
2512,10.49,100.0,100.0
2513,10.5,100.0,100.0
2514,10.5,100.0,100.0
2515,10.5,100.0,100.0
2516,10.5,100.0,100.0
2517,10.5,100.0,100.0
2518,10.51,100.0,100.0
2519,10.51,100.0,100.0
2520,10.51,100.0,100.0
2521,10.51,100.0,100.0
2522,10.51,100.0,100.0
2523,10.52,100.0,100.0
2524,10.52,100.0,100.0
2525,10.52,100.0,100.0
2526,10.52,100.0,100.0
2527,10.52,100.0,100.0
2528,10.53,100.0,100.0
2529,10.53,100.0,100.0
2530,10.53,100.0,100.0
2531,10.53,100.0,100.0
2532,10.53,100.0,100.0
2533,10.54,100.0,100.0
2534,10.54,100.0,100.0
2535,10.54,100.0,100.0
2536,10.54,100.0,100.0
2537,10.54,100.0,100.0
2538,10.55,100.0,100.0
2539,10.55,100.0,100.0
2540,10.55,100.0,100.0
2541,10.55,100.0,100.0
2542,10.55,100.0,100.0
2543,10.56,100.0,100.0
2544,10.56,100.0,100.0
2545,10.56,100.0,100.0
2546,10.56,100.0,100.0
2547,10.56,100.0,100.0
2548,10.57,100.0,100.0
2549,10.57,100.0,100.0
2550,10.57,100.0,100.0
2551,10.57,100.0,100.0
2552,10.57,100.0,100.0
2553,10.58,100.0,100.0
2554,10.58,100.0,100.0
2555,10.58,100.0,100.0
2556,10.58,100.0,100.0
2557,10.58,100.0,100.0
2558,10.59,100.0,100.0
2559,10.59,100.0,100.0
2560,10.59,100.0,100.0
2561,10.59,100.0,100.0
2562,10.59,100.0,100.0
2563,10.6,100.0,100.0
2564,10.6,100.0,100.0
2565,10.6,100.0,100.0
2566,10.6,100.0,100.0
2567,10.6,100.0,100.0
2568,10.61,100.0,100.0
2569,10.61,100.0,100.0
2570,10.61,100.0,100.0
2571,10.61,100.0,100.0
2572,10.61,100.0,100.0
2573,10.62,100.0,100.0
2574,10.62,100.0,100.0
2575,10.62,100.0,100.0
2576,10.62,100.0,100.0
2577,10.62,100.0,100.0
2578,10.63,100.0,100.0
2579,10.63,100.0,100.0
2580,10.63,100.0,100.0
2581,10.63,100.0,100.0
2582,10.63,100.0,100.0
2583,10.64,100.0,100.0
2584,10.64,100.0,100.0
2585,10.64,100.0,100.0
2586,10.64,100.0,100.0
2587,10.64,100.0,100.0
2588,10.65,100.0,100.0
2589,10.65,100.0,100.0
2590,10.65,100.0,100.0
2591,10.65,100.0,100.0
2592,10.65,100.0,100.0
2593,10.66,100.0,100.0
2594,10.66,100.0,100.0
2595,10.66,100.0,100.0
2596,10.66,100.0,100.0
2597,10.66,100.0,100.0
2598,10.67,100.0,100.0
2599,10.67,100.0,100.0
2600,10.67,100.0,100.0
2601,10.67,100.0,100.0
2602,10.67,100.0,100.0
2603,10.68,100.0,100.0
2604,10.68,100.0,100.0
2605,10.68,100.0,100.0
2606,10.68,100.0,100.0
2607,10.68,100.0,100.0
2608,10.69,100.0,100.0
2609,10.69,100.0,100.0
2610,10.69,100.0,100.0
2611,10.69,100.0,100.0
2612,10.69,100.0,100.0
2613,10.7,100.0,100.0
2614,10.7,100.0,100.0
2615,10.7,100.0,100.0
2616,10.7,100.0,100.0
2617,10.7,100.0,100.0
2618,10.71,100.0,100.0
2619,10.71,100.0,100.0
2620,10.71,100.0,100.0
2621,10.71,100.0,100.0
2622,10.71,100.0,100.0
2623,10.72,100.0,100.0
2624,10.72,100.0,100.0
2625,10.72,100.0,100.0
2626,10.72,100.0,100.0
2627,10.72,100.0,100.0
2628,10.73,100.0,100.0
2629,10.73,100.0,100.0
2630,10.73,100.0,100.0
2631,10.73,100.0,100.0
2632,10.73,100.0,100.0
2633,10.74,100.0,100.0
2634,10.74,100.0,100.0
2635,10.74,100.0,100.0
2636,10.74,100.0,100.0
2637,10.74,100.0,100.0
2638,10.75,100.0,100.0
2639,10.75,100.0,100.0
2640,10.75,100.0,100.0
2641,10.75,100.0,100.0
2642,10.75,100.0,100.0
2643,10.76,100.0,100.0
2644,10.76,100.0,100.0
2645,10.76,100.0,100.0
2646,10.76,100.0,100.0
2647,10.76,100.0,100.0
2648,10.77,100.0,100.0
2649,10.77,100.0,100.0
2650,10.77,100.0,100.0
2651,10.77,100.0,100.0
2652,10.77,100.0,100.0
2653,10.78,100.0,100.0
2654,10.78,100.0,100.0
2655,10.78,100.0,100.0
2656,10.78,100.0,100.0
2657,10.78,100.0,100.0
2658,10.79,100.0,100.0
2659,10.79,100.0,100.0
2660,10.79,100.0,100.0
2661,10.79,100.0,100.0
2662,10.79,100.0,100.0
2663,10.8,100.0,100.0
2664,10.8,100.0,100.0
2665,10.8,100.0,100.0
2666,10.8,100.0,100.0
2667,10.8,100.0,100.0
2668,10.81,100.0,100.0
2669,10.81,100.0,100.0
2670,10.81,100.0,100.0
2671,10.81,100.0,100.0
2672,10.81,100.0,100.0
2673,10.82,100.0,100.0
2674,10.82,100.0,100.0
2675,10.82,100.0,100.0
2676,10.82,100.0,100.0
2677,10.82,100.0,100.0
2678,10.83,100.0,100.0
2679,10.83,100.0,100.0
2680,10.83,100.0,100.0
2681,10.83,100.0,100.0
2682,10.83,100.0,100.0
2683,10.84,100.0,100.0
2684,10.84,100.0,100.0
2685,10.84,100.0,100.0
2686,10.84,100.0,100.0
2687,10.84,100.0,100.0
2688,10.85,100.0,100.0
2689,10.85,100.0,100.0
2690,10.85,100.0,100.0
2691,10.85,100.0,100.0
2692,10.85,100.0,100.0
2693,10.86,100.0,100.0
2694,10.86,100.0,100.0
2695,10.86,100.0,100.0
2696,10.86,100.0,100.0
2697,10.86,100.0,100.0
2698,10.87,100.0,100.0
2699,10.87,100.0,100.0
2700,10.87,100.0,100.0
2701,10.87,100.0,100.0
2702,10.87,100.0,100.0
2703,10.88,100.0,100.0
2704,10.88,100.0,100.0
2705,10.88,100.0,100.0
2706,10.88,100.0,100.0
2707,10.88,100.0,100.0
2708,10.89,100.0,100.0
2709,10.89,100.0,100.0
2710,10.89,100.0,100.0
2711,10.89,100.0,100.0
2712,10.89,100.0,100.0
2713,10.9,100.0,100.0
2714,10.9,100.0,100.0
2715,10.9,100.0,100.0
2716,10.9,100.0,100.0
2717,10.9,100.0,100.0
2718,10.91,100.0,100.0
2719,10.91,100.0,100.0
2720,10.91,100.0,100.0
2721,10.91,100.0,100.0
2722,10.91,100.0,100.0
2723,10.92,100.0,100.0
2724,10.92,100.0,100.0
2725,10.92,100.0,100.0
2726,10.92,100.0,100.0
2727,10.92,100.0,100.0
2728,10.93,100.0,100.0
2729,10.93,100.0,100.0
2730,10.93,100.0,100.0
2731,10.93,100.0,100.0
2732,10.93,100.0,100.0
2733,10.94,100.0,100.0
2734,10.94,100.0,100.0
2735,10.94,100.0,100.0
2736,10.94,100.0,100.0
2737,10.94,100.0,100.0
2738,10.95,100.0,100.0
2739,10.95,100.0,100.0
2740,10.95,100.0,100.0
2741,10.95,100.0,100.0
2742,10.95,100.0,100.0
2743,10.96,100.0,100.0
2744,10.96,100.0,100.0
2745,10.96,100.0,100.0
2746,10.96,100.0,100.0
2747,10.96,100.0,100.0
2748,10.97,100.0,100.0
2749,10.97,100.0,100.0
2750,10.97,100.0,100.0
2751,10.97,100.0,100.0
2752,10.97,100.0,100.0
2753,10.98,100.0,100.0
2754,10.98,100.0,100.0
2755,10.98,100.0,100.0
2756,10.98,100.0,100.0
2757,10.98,100.0,100.0
2758,10.99,100.0,100.0
2759,10.99,100.0,100.0
2760,10.99,100.0,100.0
2761,10.99,100.0,100.0
2762,10.99,100.0,100.0
2763,11.0,100.0,100.0
2764,11.0,100.0,100.0
2765,11.0,100.0,100.0
2766,11.0,100.0,100.0
2767,11.0,100.0,100.0
2768,11.01,100.0,100.0
2769,11.01,100.0,100.0
2770,11.01,100.0,100.0
2771,11.01,100.0,100.0
2772,11.01,100.0,100.0
2773,11.02,100.0,100.0
2774,11.02,100.0,100.0
2775,11.02,100.0,100.0
2776,11.02,100.0,100.0
2777,11.02,100.0,100.0
2778,11.03,100.0,100.0
2779,11.03,100.0,100.0
2780,11.03,100.0,100.0
2781,11.03,100.0,100.0
2782,11.04,100.0,100.0
2783,11.05,100.0,100.0
2784,11.05,100.0,100.0
2785,11.05,100.0,100.0
2786,11.06,100.0,100.0
2787,11.07,100.0,100.0
2788,11.08,100.0,100.0
2789,11.1,100.0,100.0
2790,11.11,100.0,100.0
2791,11.13,100.0,100.0
2792,11.14,100.0,100.0
2793,11.16,100.0,100.0
2794,11.17,100.0,100.0
2795,11.18,100.0,100.0
2796,11.18,100.0,100.0
2797,11.19,100.0,100.0
2798,11.21,100.0,100.0
2799,11.22,100.0,100.0
2800,11.24,100.0,100.0
2801,11.25,100.0,100.0
2802,11.27,100.0,100.0
2803,11.28,100.0,100.0
2804,11.3,100.0,100.0
2805,11.31,100.0,100.0
2806,11.33,100.0,100.0
2807,11.35,100.0,100.0
2808,11.36,100.0,100.0
2809,11.38,100.0,100.0
2810,11.39,100.0,100.0
2811,11.41,100.0,100.0
2812,11.42,100.0,100.0
2813,11.43,100.0,100.0
2814,11.44,100.0,100.0
2815,11.46,100.0,100.0
2816,11.47,100.0,100.0
2817,11.49,100.0,100.0
2818,11.49,100.0,100.0
2819,11.5,100.0,100.0
2820,11.52,100.0,100.0
2821,11.52,100.0,100.0
2822,11.53,100.0,100.0
2823,11.55,100.0,100.0
2824,11.57,100.0,100.0
2825,11.57,100.0,100.0
2826,11.57,100.0,100.0
2827,11.57,100.0,100.0
2828,11.57,100.0,100.0
2829,11.58,100.0,100.0
2830,11.58,100.0,100.0
2831,11.58,100.0,100.0
2832,11.6,100.0,100.0
2833,11.6,100.0,100.0
2834,11.6,100.0,100.0
2835,11.6,100.0,100.0
2836,11.61,100.0,100.0
2837,11.63,100.0,100.0
2838,11.64,100.0,100.0
2839,11.66,100.0,100.0
2840,11.66,100.0,100.0
2841,11.66,100.0,100.0
2842,11.66,100.0,100.0
2843,11.67,100.0,100.0
2844,11.69,100.0,100.0
2845,11.7,100.0,100.0
2846,11.72,100.0,100.0
2847,11.73,100.0,100.0
2848,11.75,100.0,100.0
2849,11.77,100.0,100.0
2850,11.78,100.0,100.0
2851,11.8,100.0,100.0
2852,11.81,100.0,100.0
2853,11.83,100.0,100.0
2854,11.84,100.0,100.0
2855,11.86,100.0,100.0
2856,11.87,100.0,100.0
2857,11.89,100.0,100.0
2858,11.91,100.0,100.0
2859,11.92,100.0,100.0
2860,11.94,100.0,100.0
2861,11.95,100.0,100.0
2862,11.97,100.0,100.0
